42.9576,2,1
43.0635,2,1
43.1831,2,1
43.6164,2,1
3,2,0
44.6094,2,1
3,2,0
3,2,0
3,2,0
3,2,0
42.6816,2,1
42.9189,2,1
43.0552,2,1
43.0811,2,1
43.128,2,1
43.2245,2,1
43.2714,2,1
43.2177,2,1
43.1448,2,1
43.1957,2,1
3,2,0
3,2,0
3,2,0
3,2,0
43.4757,2,1
43.1327,2,1
43.0202,2,1
43.0367,2,1
43.0221,2,1
43.039,2,1
43.0607,2,1
42.9707,2,1
42.8476,2,1
42.7835,2,1
42.7924,2,1
42.8877,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
43.8301,2,1
43.6443,2,1
43.4733,2,1
43.139,2,1
43.0418,2,1
43.0617,2,1
42.996,2,1
42.9809,2,1
42.9834,2,1
42.9772,2,1
43.2992,2,1
43.7605,2,1
43.6432,2,1
43.1208,2,1
42.9857,2,1
42.9684,2,1
42.9724,2,1
42.9671,2,1
42.9296,2,1
42.934,2,1
42.9783,2,1
42.9919,2,1
42.967,2,1
42.9164,2,1
3,3,0
3,3,0
3,3,0
3,1,0
40.321,2,1
40.2927,2,1
40.1841,2,1
40.1296,2,1
40.1677,2,1
40.1331,2,1
40.0705,2,1
39.8557,2,1
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
27.4166,1,1
27.8186,1,1
27.7599,1,1
3,1,0
24.1784,1,1
3,1,0
3,1,0
44.9987,1,1
45.1425,1,1
45.1306,1,1
45.1208,1,1
45.0769,1,1
45.1147,1,1
45.0859,1,1
45.012,1,1
3,1,0
56.8407,1,1
56.7759,1,1
56.7538,1,1
3,1,0
3,1,0
31.4204,1,1
3,2,0
3,2,0
40.2402,2,1
40.1825,2,1
40.3932,2,1
40.9271,2,1
41.0888,2,1
41.0319,2,1
40.9115,2,1
40.734,2,1
40.667,2,1
40.7931,2,1
41.139,2,1
41.2797,2,1
41.3851,2,1
41.4012,2,1
41.1789,2,1
3,2,0
40.8718,2,1
41.1443,2,1
41.1683,2,1
41.0841,2,1
40.9495,2,1
40.7004,2,1
40.6144,2,1
40.7475,2,1
40.9609,2,1
41.0833,2,1
41.0475,2,0
41.1006,2,1
41.0305,2,1
3,3,0
3,3,0
3,3,0
60.5772,3,0
3,3,0
3,3,0
3,3,0
52.7152,3,0
52.7631,3,0
52.8798,1,1
41.0515,2,1
41.1052,2,1
40.9348,2,1
40.7364,2,1
40.6747,2,1
40.7915,2,1
41.4155,2,1
41.8537,2,1
42.1646,2,1
42.6209,2,1
3,2,0
3,2,0
3,2,0
3,2,0
41.1987,2,1
41.0598,2,1
41.0049,2,1
40.9181,2,1
40.9336,2,1
40.9786,2,1
41.0174,2,1
41.0854,2,1
41.0392,2,1
41.0629,2,1
41.0833,2,1
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
40.329,1,1
52.4836,1,1
3,1,0
52.8204,1,1
40.9879,2,1
3,2,0
39.9223,2,1
39.8169,2,1
41.1304,2,1
41.0941,2,1
41.036,2,1
40.9928,2,1
40.6977,2,1
40.5628,2,1
40.583,2,1
40.8858,2,1
41.0331,2,1
41.0135,2,1
40.9008,2,1
40.6108,2,1
40.3003,2,1
40.11,2,1
40.0374,2,1
40.0049,2,1
39.9748,2,1
39.9794,2,1
39.9931,2,1
39.996,2,1
40.0328,2,1
40.156,2,1
40.2944,2,1
40.4338,2,1
40.2884,2,1
40.0698,2,1
39.9845,2,1
40.0107,2,1
52.3562,3,0
52.7044,3,0
52.9372,3,0
3,3,0
52.6252,3,0
40.6723,3,0
28.82,3,0
3,3,0
3,3,0
41.1854,3,0
41.022,3,0
3,3,0
3,3,0
3,3,0
61.555,3,0
61.461,3,0
61.5232,3,0
61.6454,3,0
49.8597,1,1
49.8802,1,1
49.9214,1,1
49.9125,1,1
49.9235,1,1
49.8731,1,1
49.874,1,1
49.8228,1,1
49.8302,1,1
49.6803,1,1
49.4136,1,1
3,1,0
3,1,0
3,1,0
28.9764,1,1
3,2,0
41.4814,2,1
41.8799,2,1
42.1788,2,1
42.2253,2,1
42.5087,2,1
42.9475,2,1
43.0897,2,1
43.0874,2,1
43.0672,2,1
43.0441,2,1
43.0039,2,1
42.9945,2,1
43.0816,2,1
3,2,0
3,2,0
3,2,0
42.8059,2,1
42.5992,2,1
42.7152,2,1
42.6964,2,1
42.7694,2,1
42.841,2,1
42.9998,2,1
43.0554,2,1
43.0953,2,1
43.0074,2,1
42.7819,2,1
42.5485,2,1
42.549,2,1
42.7805,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
43.3184,2,1
43.1609,2,1
43.1199,2,1
43.1515,2,1
43.2562,2,1
43.3382,2,1
43.284,2,1
43.1448,2,1
43.0925,2,1
43.092,2,1
42.9053,2,1
3,2,0
3,2,0
3,2,0
42.8278,2,1
42.9714,2,1
43.014,2,1
43.0487,2,1
43.0544,2,1
43.1043,2,1
43.1075,2,1
43.0677,2,1
43.0559,2,1
43.0624,2,1
42.934,2,1
42.7864,2,1
42.7211,2,1
42.6113,2,1
42.4783,2,1
42.2253,2,1
42.0787,2,1
42.2881,2,1
42.6089,2,1
42.8521,2,1
42.9675,2,1
43.0277,2,1
43.0939,2,1
43.1331,2,1
43.106,2,1
42.9871,2,1
42.8642,2,1
42.8366,2,1
42.9239,2,1
42.9627,2,1
42.9891,2,1
42.9324,2,1
42.7769,2,1
42.6631,2,1
42.6839,2,1
42.8007,2,1
42.9104,2,1
42.8885,2,1
42.8355,2,1
42.7498,2,1
42.6133,2,1
42.5867,2,1
42.5485,2,1
42.6162,2,1
42.3993,2,1
42.2905,2,1
3,3,0
3,3,0
28.4014,1,1
3,2,0
40.1133,2,1
40.0187,2,1
3,2,0
3,2,0
3,2,0
3,2,0
39.8417,2,1
40.0261,2,1
40.3047,2,1
40.3694,2,1
40.6272,2,1
41.0333,2,1
3,3,0
62.262,3,0
61.8679,3,0
61.4031,3,0
61.2807,3,0
49.2791,1,1
49.4089,1,1
49.5609,1,1
49.8735,1,1
49.9938,1,1
49.9579,1,1
49.8845,1,1
49.8805,1,1
49.8138,1,1
49.7957,1,1
49.5921,1,1
49.5126,1,1
3,1,0
3,1,0
3,1,0
3,1,0
3,1,0
3,1,0
29.0856,1,1
40.8586,2,1
40.8588,2,1
40.9,2,1
41.0188,2,1
41.1038,2,1
41.0606,2,1
40.9653,2,1
40.9454,2,1
40.8824,2,1
40.8076,2,1
40.843,2,1
40.8828,2,1
41.0582,2,1
41.1386,2,1
41.1475,2,1
41.0689,2,1
40.7046,2,1
40.5347,2,1
40.5569,2,1
40.9917,2,1
41.0779,2,1
41.1048,2,1
40.9555,2,1
40.7322,2,1
40.5893,2,1
40.6844,2,1
40.9684,2,1
41.1083,2,1
41.1176,2,1
41.0987,2,1
41.0687,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
41.3867,2,1
41.355,2,1
3,2,0
3,2,0
41.2941,2,1
41.1316,2,1
41.0026,2,1
41.0042,2,1
40.9239,2,1
40.9752,2,1
41.0773,2,1
41.0764,2,1
41.1282,2,1
41.0621,2,1
40.8796,2,1
40.8752,2,1
40.8808,2,1
40.9444,2,1
40.9944,2,1
41.061,2,1
41.0418,2,1
40.8894,2,1
40.6268,2,1
40.5411,2,1
40.6632,2,1
41.025,2,1
41.0621,2,1
41.0465,2,1
40.86,2,1
40.6227,2,1
40.5197,2,1
40.7743,2,1
41.0155,2,1
41.0748,2,1
41.1172,2,1
40.9593,2,1
40.5681,2,0
40.3862,2,1
40.5435,2,1
40.8598,2,1
40.9913,2,1
41.0659,2,1
40.9726,2,1
40.73,2,1
40.477,2,1
40.5923,2,1
40.773,2,1
40.9507,2,1
41.0067,2,1
40.9253,2,1
40.7586,2,1
52.6908,3,0
52.7212,3,0
52.8263,1,1
40.8796,2,1
40.842,2,1
40.8246,2,1
40.6424,2,1
40.4262,2,1
40.1367,2,1
39.9994,2,1
39.8105,2,1
39.8222,2,1
39.8241,2,1
39.8839,2,1
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
41.4899,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
27.466,3,0
3,3,0
3,3,0
3,3,0
3,3,0
33.505,3,0
33.2581,3,0
3,3,0
3,3,0
3,3,0
3,3,0
27.3255,3,0
3,3,0
3,3,0
3,3,0
3,3,0
61.1711,3,0
60.9327,3,0
41.6259,1,1
41.6285,2,1
41.6532,2,1
41.755,2,1
41.8236,2,1
41.8916,2,1
60.9382,3,0
60.9953,3,0
61.0098,3,0
60.8748,3,0
41.8646,1,1
41.6988,2,1
41.8499,2,1
42.0494,2,1
42.1347,2,1
42.1631,2,1
42.231,2,1
42.3601,2,1
42.4377,2,1
42.337,2,1
42.2051,2,1
42.118,2,1
42.0889,2,1
42.0746,2,1
42.0604,2,1
42.0524,2,1
42.1194,2,1
42.1768,2,1
42.2118,2,1
42.1228,2,1
42.1423,2,1
42.1336,2,1
42.1181,2,1
42.0962,2,1
42.1018,2,1
42.1111,2,1
42.0997,2,1
42.1027,2,1
42.0578,2,1
42.0199,2,1
42.0938,2,1
42.0558,2,1
3,2,0
3,2,0
42.0178,2,1
42.1523,2,1
42.0869,2,1
42.1428,2,1
42.3001,2,1
42.4402,2,1
42.4178,2,1
42.308,2,1
42.1707,2,1
42.1315,2,1
42.143,2,1
42.1653,2,1
42.1362,2,1
42.1564,2,1
42.3168,2,1
42.5905,2,1
42.7039,2,1
42.5568,2,1
42.3251,2,1
42.1098,2,1
42.0899,2,1
42.091,2,1
42.1057,2,1
42.0724,2,1
42.0733,2,1
41.9643,2,1
40.8776,2,1
40.8034,2,1
41.914,2,1
42.1492,2,1
42.1356,2,1
42.1586,2,1
42.2903,2,1
42.3841,2,1
42.3627,2,0
42.2688,2,1
42.1827,2,1
42.1458,2,1
42.1352,2,1
42.072,2,1
42.0221,2,1
42.055,2,1
42.2437,2,1
42.6778,2,1
42.891,2,1
42.6683,2,1
42.1935,2,1
41.926,2,1
42.061,2,1
42.3405,2,1
42.5892,2,1
42.6022,2,1
42.4885,2,1
42.4238,2,1
42.3971,2,1
42.3704,2,1
42.0793,2,1
41.6774,2,1
3,3,0
3,3,0
3,3,0
3,3,0
40.0294,3,0
40.1723,3,0
40.3014,3,0
3,3,0
3,3,0
57.3879,3,0
57.4007,3,0
57.6048,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
59.0926,3,0
59.0077,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
59.3031,3,0
59.0054,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
55.4198,3,0
55.4562,3,0
55.4466,3,0
55.4919,1,1
43.1558,2,1
43.069,2,1
43.0097,2,1
43.0196,2,1
43.0464,2,1
43.0774,2,1
43.1031,2,1
43.0568,2,1
43.0293,2,1
43.0117,2,1
43.0957,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
43.1544,2,1
43.0635,2,1
43.0837,2,1
43.092,2,1
43.096,2,1
43.1066,2,1
43.0366,2,1
42.7412,2,1
42.4167,2,1
42.2778,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
42.9131,2,1
43.0203,2,1
43.0661,2,1
43.0822,2,1
43.0739,2,1
42.9616,2,1
42.7437,2,1
42.5977,2,1
42.559,2,1
42.0858,2,1
3,2,0
3,2,0
3,2,0
43.2708,2,1
43.1912,2,1
43.1845,2,1
43.1034,2,1
43.0536,2,1
43.0674,2,1
43.0579,2,1
43.0461,2,1
43.0399,2,1
43.021,2,1
42.9788,2,1
42.9494,2,1
42.9113,2,1
43.0149,2,1
43.4432,2,1
3,2,0
3,2,0
43.7408,2,1
43.4535,2,1
43.2714,2,1
43.2574,2,1
43.1842,2,1
43.2437,2,1
43.159,2,1
43.0705,2,1
43.0152,2,1
43.0126,2,1
43.0108,2,1
43.002,2,1
43.0124,2,1
43.0138,2,1
43.0096,2,1
42.9836,2,1
42.9381,2,1
42.8267,2,1
3,3,0
3,3,0
3,3,0
40.3315,3,0
40.1949,3,0
39.8396,3,0
3,3,0
3,3,0
3,3,0
3,3,0
39.7791,3,0
39.9571,3,0
3,3,0
3,3,0
29.315,3,0
29.0726,3,0
3,3,0
3,3,0
3,3,0
3,3,0
40.2424,3,0
40.2882,3,0
3,3,0
40.1154,3,0
40.0374,3,0
40.2391,3,0
3,3,0
3,3,0
3,3,0
60.4439,3,0
60.8362,3,0
60.9423,3,0
61.1391,3,0
61.4152,3,0
3,3,0
49.9401,1,1
50.0114,1,1
49.9886,1,1
49.9061,1,1
49.9098,1,1
49.9237,1,1
49.8943,1,1
49.8833,1,1
49.7411,1,1
49.6674,1,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
41.694,2,1
42.1131,2,1
42.7586,2,1
43.0443,2,1
43.1094,2,1
43.099,2,1
43.0277,2,1
43.06,2,1
43.0399,2,1
43.0455,2,1
43.0536,2,1
43.0609,2,1
43.1677,2,1
43.4411,2,1
43.6656,2,1
43.8195,2,1
43.9666,2,1
44.0291,2,1
55.7885,3,0
43.3044,1,1
42.9242,2,1
42.8613,2,1
42.9404,2,1
43.1301,2,1
43.2988,2,1
43.3032,2,1
43.1971,2,1
43.0721,2,1
42.9908,2,1
43.0367,2,1
43.2013,2,1
43.3683,2,1
43.5315,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
43.2891,2,1
43.0869,2,1
43.0445,2,1
43.0357,2,1
42.864,2,1
42.3512,2,1
42.1278,2,1
41.8591,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
42.0988,2,1
42.1877,2,1
42.4158,2,1
42.8278,2,1
43.0556,2,1
43.0362,2,1
43.0191,2,1
42.9875,2,1
43.0143,2,1
43.0536,2,1
42.8997,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
42.923,2,1
43.0011,2,1
43.0408,2,1
43.0774,2,1
43.1487,2,1
43.1879,2,1
43.1485,2,1
43.2459,2,1
3,2,0
3,2,0
43.3434,2,1
43.1397,2,1
43.1469,2,1
43.0595,2,1
43.024,2,1
42.9625,2,1
42.945,2,1
3,3,0
3,3,0
40.3371,1,1
40.3018,1,1
40.6124,1,1
3,1,0
28.8104,1,1
3,1,0
40.0648,1,1
39.9542,1,1
40.1302,1,1
40.4488,1,1
28.9688,1,1
41.0412,1,1
40.5716,1,1
40.1068,1,1
39.9295,1,1
3,2,0
3,3,0
3,3,0
3,3,0
3,3,0
43.2233,1,1
55.3261,1,1
55.2479,1,1
54.9679,1,1
54.6191,1,1
54.6513,1,1
55.0793,1,1
55.3342,1,1
55.5047,1,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
46.7599,2,1
46.6785,2,1
46.7545,2,1
46.8348,2,1
46.9241,2,1
46.9854,2,1
47.0131,2,1
47.0084,2,1
46.9996,2,1
46.9826,2,1
46.9286,2,1
46.926,2,1
46.969,2,1
59.316,3,0
59.6029,1,1
59.8654,1,1
3,2,0
51.6223,2,1
51.7528,2,1
51.8285,2,1
51.8476,2,1
51.9188,2,1
51.9489,2,1
51.8918,2,1
51.8845,2,1
51.9288,2,1
52.0191,2,1
52.0432,2,1
52.0569,2,1
52.0325,2,1
51.9769,2,1
52.2477,2,1
52.3851,2,1
52.1519,2,1
52.0184,2,1
51.8357,2,1
51.8239,2,1
51.8859,2,1
51.9137,2,1
51.9163,2,1
51.8894,2,1
51.9322,2,1
52.0511,2,1
52.1751,2,1
52.2147,2,1
52.4238,2,1
3,2,0
3,2,0
51.8015,2,1
51.814,2,1
51.8186,2,1
51.7533,2,1
51.7602,2,1
51.773,2,1
51.7978,2,1
51.8347,2,1
51.9148,2,1
51.9039,2,1
51.8958,2,1
51.8693,2,1
51.9179,2,1
52.0083,2,1
51.9298,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
51.816,2,1
51.8693,2,1
51.8901,2,1
51.9046,2,1
51.9088,2,1
51.8662,2,1
51.8952,2,1
52.0235,2,1
52.0873,2,1
51.9623,2,1
3,2,0
3,2,0
3,2,0
52.4026,2,1
52.4281,2,1
52.2972,2,1
52.1335,2,1
51.9812,2,1
51.8429,2,1
51.8165,2,1
51.8364,2,1
51.8232,2,1
51.8407,2,1
51.8664,2,1
51.8473,2,1
51.807,2,1
51.8154,2,1
51.8406,2,1
51.8553,2,1
51.8397,2,1
51.8514,2,1
51.8816,2,1
51.8871,2,1
51.9498,2,1
52.0066,2,1
52.0138,2,1
51.9207,2,1
51.9468,2,1
52.007,2,1
52.0968,2,1
52.1557,2,1
52.0902,2,1
52.006,2,1
63.9107,3,0
63.7362,3,0
63.4973,3,0
63.3034,3,0
63.4358,3,0
63.6623,3,0
63.9629,3,0
64.0582,3,0
64.0476,1,1
52.0462,2,1
52.0839,2,1
52.0905,2,1
52.1505,2,1
52.0409,2,1
52.0245,2,1
52.0117,2,1
51.9951,2,1
52.0351,2,1
51.9786,2,1
52.0059,2,1
3,3,0
3,3,0
58.5484,1,1
58.6444,1,1
58.7319,1,1
58.831,1,1
58.9855,1,1
59.0745,1,1
59.118,1,1
59.1242,1,1
59.0934,1,1
59.0931,1,1
59.0957,1,1
59.028,1,1
58.9887,1,1
58.8794,1,1
58.6446,1,1
58.2817,1,1
58.1032,1,1
57.8432,1,1
3,2,0
51.7195,2,1
51.794,2,1
51.8838,2,1
51.8517,2,1
51.8603,2,1
51.9464,2,1
51.9313,2,1
51.8645,2,1
51.893,2,1
51.9684,2,1
51.947,2,1
3,2,0
3,2,0
3,2,0
52.6122,2,1
52.43,2,1
52.2558,2,1
52.0355,2,1
51.9332,2,1
51.8977,2,1
51.8886,2,1
51.8967,2,1
51.8959,2,1
51.8943,2,1
51.9128,2,1
51.8911,2,1
51.8899,2,1
52.0669,2,1
52.2646,2,1
52.4034,2,1
52.5326,2,1
52.5197,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
51.8622,2,1
51.8278,2,1
51.8477,2,1
51.8885,2,1
51.9375,2,1
51.9528,2,1
51.9746,2,1
52.0589,2,1
52.1253,2,1
52.2233,2,1
52.4461,2,1
3,2,0
3,2,0
51.957,2,1
52.1037,2,1
52.3131,2,1
52.2305,2,1
52.099,2,0
51.8404,2,1
51.85,2,1
51.865,2,1
51.8412,2,1
51.8763,2,1
51.9141,2,1
51.9893,2,1
3,2,0
3,2,0
3,2,0
3,2,0
51.9884,2,1
51.6255,2,1
51.3425,2,1
51.3934,2,1
51.6351,2,1
51.7308,2,1
51.7993,2,1
51.8719,2,1
51.8898,2,1
51.8851,2,1
51.8647,2,1
51.8264,2,1
51.8042,2,1
51.8461,2,1
51.8334,2,1
51.7834,2,1
51.7243,2,1
51.6622,2,1
51.5818,2,1
51.621,2,1
51.8549,2,1
52.0333,2,1
52.0522,2,1
51.9516,2,1
51.8962,2,1
51.8328,2,1
51.9509,2,1
52.0886,2,1
52.1447,2,1
52.1902,2,1
52.2087,2,1
3,3,0
3,3,0
64.2735,3,0
64.0192,3,0
63.6636,3,0
63.537,3,0
3,3,0
3,3,0
51.0531,3,0
3,3,0
3,3,0
64.6416,3,0
64.5426,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
62.1739,3,0
62.4892,3,0
62.3425,3,0
62.1522,3,0
61.8724,1,1
49.7376,2,1
49.7878,2,1
49.9272,2,1
50.0043,2,1
50.0099,2,1
49.9306,2,1
49.7564,2,1
49.6815,2,1
49.4926,2,1
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
42.0901,1,1
42.1568,2,1
42.5496,2,1
42.9273,2,1
43.0452,2,1
43.0314,2,1
43.017,2,1
43.0023,2,1
43.0011,2,1
43.0881,2,1
43.522,2,1
43.6234,2,1
43.6595,2,1
43.4346,2,1
3,3,0
3,3,0
55.9037,3,0
55.7014,3,0
3,3,0
54.307,3,0
54.4034,3,0
54.5819,3,0
54.8126,1,1
42.9381,2,1
43.0605,2,1
43.0971,2,1
43.0607,2,1
43.0327,2,1
43.0004,2,1
42.9712,2,1
42.9477,2,1
42.9198,2,1
42.9956,2,1
43.3453,2,1
3,2,0
3,2,0
3,2,0
3,2,0
43.1332,2,1
43.1278,2,1
43.1041,2,1
43.0818,2,1
43.0837,2,1
43.0846,2,1
43.1704,2,1
43.4907,2,1
43.6406,2,1
43.6761,2,1
43.5063,2,1
3,3,0
3,3,0
3,3,0
56.9852,3,0
56.6691,3,0
56.257,1,1
43.705,2,1
43.3991,2,1
43.2529,2,1
43.2714,2,1
43.248,2,1
43.2224,2,1
43.288,2,1
43.3295,2,1
43.4348,2,1
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
53.1145,3,0
3,3,0
3,3,0
43.2531,1,1
43.2198,2,1
43.1926,2,1
43.0057,2,1
42.6573,2,1
42.5688,2,1
42.6748,2,1
42.8962,2,1
42.9588,2,1
42.939,2,1
42.929,2,1
42.9324,2,1
42.9361,2,1
42.8257,2,1
42.4769,2,1
42.1263,2,1
41.7412,2,1
41.4625,2,1
41.0592,2,1
40.7823,2,1
40.8154,2,1
40.7981,2,1
40.3757,2,1
40.0082,2,1
39.8152,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
66.9262,3,0
66.8101,3,0
66.864,3,0
66.8055,3,0
66.8644,3,0
66.7753,3,0
66.781,3,0
66.7494,3,0
66.7055,3,0
66.6741,3,0
66.7149,3,0
66.7492,3,0
3,3,0
3,3,0
3,3,0
63.3308,3,0
63.379,3,0
3,3,0
3,3,0
49.1738,1,1
49.334,1,1
49.6018,1,0
49.9967,1,1
50.1378,1,1
50.0858,1,1
49.9226,1,1
49.8661,1,1
49.8065,1,1
49.6717,1,1
49.347,1,1
48.9519,1,1
48.6164,1,1
3,1,0
3,1,0
3,1,0
3,1,0
3,1,0
42.7814,1,1
42.9113,1,1
42.8587,1,1
42.7202,1,1
42.7416,1,1
54.7674,1,1
42.9037,2,1
42.9991,2,1
43.0413,2,1
43.0014,2,1
42.8677,2,0
42.8292,2,1
42.9737,2,1
43.2254,2,1
3,2,0
42.9377,2,1
42.6679,2,1
42.4636,2,1
42.3486,2,1
42.5378,2,1
42.6104,2,1
42.6659,2,1
42.7079,2,1
42.846,2,1
42.988,2,1
43.0288,2,1
43.0589,2,1
43.1683,2,1
43.2745,2,1
43.4666,2,1
43.557,2,1
43.6498,2,1
3,2,0
3,2,0
3,2,0
42.7831,2,1
42.8071,2,1
42.8884,2,1
43.0931,2,1
43.3889,2,1
43.421,2,1
43.2792,2,1
43.1004,2,1
43.0881,2,1
43.3688,2,1
43.9627,2,1
44.0951,2,1
44.1415,2,1
3,2,0
3,2,0
42.445,2,1
42.7249,2,1
42.9095,2,1
43.0357,2,1
43.0417,2,1
43.0237,2,1
43.0396,2,1
43.0041,2,1
42.9944,2,1
43.0279,2,1
3,3,0
3,3,0
3,3,0
42.1805,3,0
30.0861,3,0
3,3,0
3,3,0
3,3,0
56.1173,1,1
43.6132,2,1
43.3302,2,1
43.1964,2,1
43.1574,2,1
43.0899,2,1
43.0943,2,1
43.0265,2,1
43.0311,2,1
43.033,2,1
43.017,2,1
42.9983,2,1
42.8994,2,1
42.7894,2,1
42.7425,2,1
42.7513,2,1
42.769,2,1
42.7244,2,1
42.7726,2,1
42.8651,2,1
3,3,0
3,3,0
3,3,0
3,3,0
57.6999,3,0
3,3,0
3,3,0
3,3,0
61.2237,3,0
3,3,0
3,3,0
60.2459,3,0
60.4079,3,0
60.3368,3,0
60.2913,3,0
60.2735,3,0
60.2388,3,0
60.2735,3,0
60.3256,3,0
3,3,0
3,3,0
3,3,0
3,3,0
60.4683,3,0
60.7814,3,0
60.6204,3,0
3,3,0
3,3,0
3,3,0
3,3,0
62.2232,3,0
62.5112,3,0
62.4305,3,0
62.231,3,0
49.7936,1,1
49.86,1,1
49.7528,1,1
49.436,1,1
3,2,0
3,3,0
3,3,0
3,3,0
3,3,0
61.041,3,0
3,3,0
3,3,0
3,3,0
61.274,3,0
3,3,0
3,1,0
48.0669,2,1
47.9633,2,1
47.9219,2,1
47.9457,2,1
47.9175,2,1
47.9043,2,1
47.898,2,1
47.9006,2,1
47.9339,2,1
47.9984,2,1
47.9852,2,1
47.9014,2,1
47.8266,2,1
47.7748,2,1
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
3,2,0
47.519,2,1
47.6402,2,1
47.8516,2,1
47.8821,2,1
47.9159,2,1
47.9888,2,1
48.0372,2,1
48.0848,2,1
48.119,2,1
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
3,3,0
59.8348,3,0
59.8714,1,1
47.9747,2,1
47.9828,2,1
47.9814,2,1
47.9455,2,1
47.8988,2,1
47.9735,2,1
48.0197,2,1
48.0998,2,1
48.2072,2,1
3,3,0
3,3,0
60.9767,3,0
3,3,0
3,3,0
60.6168,3,0
60.4618,3,0
60.2766,1,1
47.9053,2,1
47.9292,2,1
47.9701,2,1
47.9661,2,1
47.9467,2,1
47.9546,2,1
48.0215,2,1
48.0469,2,1
48.0748,2,1
48.1292,2,1
